,FileName,Label,ClassName
207,flowers/tulip/tulip_000115.png,4,tulip
208,flowers/tulip/tulip_000311.png,4,tulip
209,flowers/tulip/tulip_000412.png,4,tulip
210,flowers/tulip/tulip_000760.png,4,tulip
211,flowers/tulip/tulip_000211.png,4,tulip
212,flowers/tulip/tulip_000811.png,4,tulip
213,flowers/tulip/tulip_000504.png,4,tulip
214,flowers/tulip/tulip_000259.png,4,tulip
215,flowers/tulip/tulip_000325.png,4,tulip
216,flowers/tulip/tulip_000438.png,4,tulip
217,flowers/tulip/tulip_000963.png,4,tulip
218,flowers/tulip/tulip_000841.png,4,tulip
219,flowers/tulip/tulip_000544.png,4,tulip
220,flowers/tulip/tulip_000641.png,4,tulip
221,flowers/tulip/tulip_000093.png,4,tulip
222,flowers/tulip/tulip_000346.png,4,tulip
223,flowers/tulip/tulip_000823.png,4,tulip
224,flowers/tulip/tulip_000339.png,4,tulip
225,flowers/tulip/tulip_000194.png,4,tulip
226,flowers/tulip/tulip_000557.png,4,tulip
227,flowers/tulip/tulip_000778.png,4,tulip
228,flowers/tulip/tulip_000671.png,4,tulip
229,flowers/tulip/tulip_000739.png,4,tulip
230,flowers/tulip/tulip_000349.png,4,tulip
231,flowers/tulip/tulip_000832.png,4,tulip
232,flowers/tulip/tulip_000300.png,4,tulip
233,flowers/tulip/tulip_000396.png,4,tulip
234,flowers/tulip/tulip_000488.png,4,tulip
235,flowers/tulip/tulip_000289.png,4,tulip
236,flowers/tulip/tulip_000625.png,4,tulip
237,flowers/tulip/tulip_000751.png,4,tulip
238,flowers/tulip/tulip_000838.png,4,tulip
239,flowers/tulip/tulip_000059.png,4,tulip
240,flowers/tulip/tulip_000952.png,4,tulip
241,flowers/tulip/tulip_000032.png,4,tulip
242,flowers/tulip/tulip_000560.png,4,tulip
243,flowers/tulip/tulip_000126.png,4,tulip
244,flowers/tulip/tulip_000459.png,4,tulip
245,flowers/tulip/tulip_000685.png,4,tulip
246,flowers/tulip/tulip_000084.png,4,tulip
247,flowers/tulip/tulip_000867.png,4,tulip
248,flowers/tulip/tulip_000444.png,4,tulip
249,flowers/tulip/tulip_000747.png,4,tulip
250,flowers/tulip/tulip_000819.png,4,tulip
251,flowers/tulip/tulip_000015.png,4,tulip
252,flowers/tulip/tulip_000678.png,4,tulip
253,flowers/tulip/tulip_000476.png,4,tulip
254,flowers/tulip/tulip_000548.png,4,tulip
255,flowers/tulip/tulip_000619.png,4,tulip
256,flowers/tulip/tulip_000583.png,4,tulip
257,flowers/tulip/tulip_000719.png,4,tulip
258,flowers/tulip/tulip_000096.png,4,tulip
259,flowers/tulip/tulip_000331.png,4,tulip
260,flowers/tulip/tulip_000670.png,4,tulip
261,flowers/tulip/tulip_000301.png,4,tulip
262,flowers/tulip/tulip_000880.png,4,tulip
263,flowers/tulip/tulip_000091.png,4,tulip
264,flowers/tulip/tulip_000073.png,4,tulip
265,flowers/tulip/tulip_000193.png,4,tulip
266,flowers/tulip/tulip_000295.png,4,tulip
267,flowers/tulip/tulip_000725.png,4,tulip
268,flowers/tulip/tulip_000550.png,4,tulip
269,flowers/tulip/tulip_000676.png,4,tulip
270,flowers/tulip/tulip_000481.png,4,tulip
271,flowers/tulip/tulip_000463.png,4,tulip
272,flowers/tulip/tulip_000923.png,4,tulip
273,flowers/tulip/tulip_000390.png,4,tulip
274,flowers/tulip/tulip_000108.png,4,tulip
275,flowers/tulip/tulip_000436.png,4,tulip
276,flowers/tulip/tulip_000464.png,4,tulip
277,flowers/tulip/tulip_000057.png,4,tulip
278,flowers/tulip/tulip_000142.png,4,tulip
279,flowers/tulip/tulip_000638.png,4,tulip
280,flowers/tulip/tulip_000298.png,4,tulip
281,flowers/tulip/tulip_000105.png,4,tulip
282,flowers/tulip/tulip_000180.png,4,tulip
283,flowers/tulip/tulip_000144.png,4,tulip
284,flowers/tulip/tulip_000918.png,4,tulip
285,flowers/tulip/tulip_000186.png,4,tulip
286,flowers/tulip/tulip_000467.png,4,tulip
287,flowers/tulip/tulip_000908.png,4,tulip
288,flowers/tulip/tulip_000726.png,4,tulip
289,flowers/tulip/tulip_000581.png,4,tulip
290,flowers/tulip/tulip_000580.png,4,tulip
291,flowers/tulip/tulip_000250.png,4,tulip
292,flowers/tulip/tulip_000510.png,4,tulip
293,flowers/tulip/tulip_000166.png,4,tulip
294,flowers/tulip/tulip_000907.png,4,tulip
295,flowers/tulip/tulip_000046.png,4,tulip
296,flowers/tulip/tulip_000876.png,4,tulip
297,flowers/tulip/tulip_000653.png,4,tulip
298,flowers/tulip/tulip_000978.png,4,tulip
299,flowers/tulip/tulip_000572.png,4,tulip
300,flowers/tulip/tulip_000955.png,4,tulip
301,flowers/tulip/tulip_000101.png,4,tulip
302,flowers/tulip/tulip_000141.png,4,tulip
303,flowers/tulip/tulip_000429.png,4,tulip
304,flowers/tulip/tulip_000552.png,4,tulip
305,flowers/tulip/tulip_000201.png,4,tulip
306,flowers/tulip/tulip_000274.png,4,tulip
307,flowers/tulip/tulip_000941.png,4,tulip
308,flowers/tulip/tulip_000484.png,4,tulip
309,flowers/tulip/tulip_000953.png,4,tulip
310,flowers/tulip/tulip_000757.png,4,tulip
311,flowers/tulip/tulip_000006.png,4,tulip
312,flowers/tulip/tulip_000637.png,4,tulip
313,flowers/tulip/tulip_000592.png,4,tulip
314,flowers/tulip/tulip_000077.png,4,tulip
315,flowers/tulip/tulip_000294.png,4,tulip
316,flowers/tulip/tulip_000474.png,4,tulip
317,flowers/tulip/tulip_000971.png,4,tulip
318,flowers/tulip/tulip_000632.png,4,tulip
319,flowers/tulip/tulip_000338.png,4,tulip
320,flowers/tulip/tulip_000341.png,4,tulip
321,flowers/tulip/tulip_000964.png,4,tulip
322,flowers/tulip/tulip_000695.png,4,tulip
323,flowers/tulip/tulip_000649.png,4,tulip
324,flowers/tulip/tulip_000454.png,4,tulip
325,flowers/tulip/tulip_000415.png,4,tulip
326,flowers/tulip/tulip_000177.png,4,tulip
327,flowers/tulip/tulip_000079.png,4,tulip
328,flowers/tulip/tulip_000366.png,4,tulip
329,flowers/tulip/tulip_000758.png,4,tulip
330,flowers/tulip/tulip_000611.png,4,tulip
331,flowers/tulip/tulip_000764.png,4,tulip
332,flowers/tulip/tulip_000829.png,4,tulip
333,flowers/tulip/tulip_000389.png,4,tulip
334,flowers/tulip/tulip_000574.png,4,tulip
335,flowers/tulip/tulip_000944.png,4,tulip
336,flowers/tulip/tulip_000174.png,4,tulip
337,flowers/tulip/tulip_000512.png,4,tulip
338,flowers/tulip/tulip_000889.png,4,tulip
339,flowers/tulip/tulip_000694.png,4,tulip
340,flowers/tulip/tulip_000380.png,4,tulip
341,flowers/tulip/tulip_000905.png,4,tulip
342,flowers/tulip/tulip_000873.png,4,tulip
343,flowers/tulip/tulip_000291.png,4,tulip
344,flowers/tulip/tulip_000267.png,4,tulip
345,flowers/tulip/tulip_000624.png,4,tulip
346,flowers/tulip/tulip_000818.png,4,tulip
347,flowers/tulip/tulip_000847.png,4,tulip
348,flowers/tulip/tulip_000813.png,4,tulip
349,flowers/tulip/tulip_000910.png,4,tulip
350,flowers/tulip/tulip_000231.png,4,tulip
351,flowers/tulip/tulip_000009.png,4,tulip
352,flowers/tulip/tulip_000781.png,4,tulip
353,flowers/tulip/tulip_000559.png,4,tulip
354,flowers/tulip/tulip_000061.png,4,tulip
355,flowers/tulip/tulip_000428.png,4,tulip
356,flowers/tulip/tulip_000152.png,4,tulip
357,flowers/tulip/tulip_000929.png,4,tulip
358,flowers/tulip/tulip_000317.png,4,tulip
359,flowers/tulip/tulip_000846.png,4,tulip
360,flowers/tulip/tulip_000480.png,4,tulip
361,flowers/tulip/tulip_000198.png,4,tulip
362,flowers/tulip/tulip_000016.png,4,tulip
363,flowers/tulip/tulip_000568.png,4,tulip
364,flowers/tulip/tulip_000582.png,4,tulip
365,flowers/tulip/tulip_000554.png,4,tulip
366,flowers/tulip/tulip_000161.png,4,tulip
367,flowers/tulip/tulip_000788.png,4,tulip
368,flowers/tulip/tulip_000924.png,4,tulip
369,flowers/tulip/tulip_000772.png,4,tulip
370,flowers/tulip/tulip_000885.png,4,tulip
371,flowers/tulip/tulip_000779.png,4,tulip
372,flowers/tulip/tulip_000359.png,4,tulip
373,flowers/tulip/tulip_000759.png,4,tulip
374,flowers/tulip/tulip_000513.png,4,tulip
375,flowers/tulip/tulip_000013.png,4,tulip
376,flowers/tulip/tulip_000927.png,4,tulip
377,flowers/tulip/tulip_000807.png,4,tulip
378,flowers/tulip/tulip_000505.png,4,tulip
379,flowers/tulip/tulip_000447.png,4,tulip
380,flowers/tulip/tulip_000350.png,4,tulip
381,flowers/tulip/tulip_000011.png,4,tulip
382,flowers/tulip/tulip_000314.png,4,tulip
383,flowers/tulip/tulip_000833.png,4,tulip
384,flowers/tulip/tulip_000215.png,4,tulip
385,flowers/tulip/tulip_000102.png,4,tulip
386,flowers/tulip/tulip_000654.png,4,tulip
387,flowers/tulip/tulip_000712.png,4,tulip
388,flowers/tulip/tulip_000170.png,4,tulip
389,flowers/tulip/tulip_000639.png,4,tulip
390,flowers/tulip/tulip_000309.png,4,tulip
391,flowers/tulip/tulip_000104.png,4,tulip
392,flowers/tulip/tulip_000814.png,4,tulip
393,flowers/tulip/tulip_000423.png,4,tulip
394,flowers/tulip/tulip_000529.png,4,tulip
395,flowers/tulip/tulip_000256.png,4,tulip
396,flowers/tulip/tulip_000378.png,4,tulip
397,flowers/tulip/tulip_000123.png,4,tulip
398,flowers/tulip/tulip_000005.png,4,tulip
399,flowers/tulip/tulip_000357.png,4,tulip
400,flowers/tulip/tulip_000297.png,4,tulip
401,flowers/tulip/tulip_000809.png,4,tulip
402,flowers/tulip/tulip_000048.png,4,tulip
403,flowers/tulip/tulip_000129.png,4,tulip
404,flowers/tulip/tulip_000881.png,4,tulip
405,flowers/tulip/tulip_000243.png,4,tulip
406,flowers/tulip/tulip_000596.png,4,tulip
407,flowers/tulip/tulip_000621.png,4,tulip
408,flowers/tulip/tulip_000956.png,4,tulip
409,flowers/tulip/tulip_000614.png,4,tulip
410,flowers/tulip/tulip_000957.png,4,tulip
411,flowers/tulip/tulip_000912.png,4,tulip
412,flowers/tulip/tulip_000903.png,4,tulip
413,flowers/tulip/tulip_000517.png,4,tulip
414,flowers/tulip/tulip_000496.png,4,tulip
415,flowers/tulip/tulip_000394.png,4,tulip
416,flowers/tulip/tulip_000265.png,4,tulip
417,flowers/tulip/tulip_000886.png,4,tulip
418,flowers/tulip/tulip_000063.png,4,tulip
419,flowers/tulip/tulip_000659.png,4,tulip
420,flowers/tulip/tulip_000456.png,4,tulip
421,flowers/tulip/tulip_000167.png,4,tulip
422,flowers/tulip/tulip_000631.png,4,tulip
423,flowers/tulip/tulip_000403.png,4,tulip
424,flowers/tulip/tulip_000498.png,4,tulip
425,flowers/tulip/tulip_000553.png,4,tulip
426,flowers/tulip/tulip_000094.png,4,tulip
427,flowers/tulip/tulip_000345.png,4,tulip
428,flowers/tulip/tulip_000530.png,4,tulip
429,flowers/tulip/tulip_000926.png,4,tulip
430,flowers/tulip/tulip_000465.png,4,tulip
431,flowers/tulip/tulip_000482.png,4,tulip
432,flowers/tulip/tulip_000799.png,4,tulip
433,flowers/tulip/tulip_000984.png,4,tulip
434,flowers/tulip/tulip_000320.png,4,tulip
435,flowers/tulip/tulip_000368.png,4,tulip
436,flowers/tulip/tulip_000432.png,4,tulip
437,flowers/tulip/tulip_000413.png,4,tulip
438,flowers/tulip/tulip_000875.png,4,tulip
439,flowers/tulip/tulip_000785.png,4,tulip
440,flowers/tulip/tulip_000600.png,4,tulip
441,flowers/tulip/tulip_000023.png,4,tulip
442,flowers/tulip/tulip_000381.png,4,tulip
443,flowers/tulip/tulip_000789.png,4,tulip
444,flowers/tulip/tulip_000933.png,4,tulip
445,flowers/tulip/tulip_000857.png,4,tulip
446,flowers/tulip/tulip_000058.png,4,tulip
447,flowers/tulip/tulip_000288.png,4,tulip
448,flowers/tulip/tulip_000321.png,4,tulip
449,flowers/tulip/tulip_000866.png,4,tulip
450,flowers/tulip/tulip_000282.png,4,tulip
451,flowers/tulip/tulip_000229.png,4,tulip
452,flowers/tulip/tulip_000946.png,4,tulip
453,flowers/tulip/tulip_000767.png,4,tulip
454,flowers/tulip/tulip_000516.png,4,tulip
455,flowers/tulip/tulip_000891.png,4,tulip
456,flowers/tulip/tulip_000915.png,4,tulip
457,flowers/tulip/tulip_000797.png,4,tulip
458,flowers/tulip/tulip_000348.png,4,tulip
459,flowers/tulip/tulip_000270.png,4,tulip
460,flowers/tulip/tulip_000248.png,4,tulip
461,flowers/tulip/tulip_000233.png,4,tulip
462,flowers/tulip/tulip_000207.png,4,tulip
463,flowers/tulip/tulip_000840.png,4,tulip
464,flowers/tulip/tulip_000253.png,4,tulip
465,flowers/tulip/tulip_000642.png,4,tulip
466,flowers/tulip/tulip_000506.png,4,tulip
467,flowers/tulip/tulip_000074.png,4,tulip
468,flowers/tulip/tulip_000979.png,4,tulip
469,flowers/tulip/tulip_000228.png,4,tulip
470,flowers/tulip/tulip_000597.png,4,tulip
471,flowers/tulip/tulip_000792.png,4,tulip
472,flowers/tulip/tulip_000283.png,4,tulip
473,flowers/tulip/tulip_000658.png,4,tulip
474,flowers/tulip/tulip_000746.png,4,tulip
475,flowers/tulip/tulip_000942.png,4,tulip
476,flowers/tulip/tulip_000531.png,4,tulip
477,flowers/tulip/tulip_000917.png,4,tulip
478,flowers/tulip/tulip_000083.png,4,tulip
479,flowers/tulip/tulip_000405.png,4,tulip
480,flowers/tulip/tulip_000684.png,4,tulip
481,flowers/tulip/tulip_000629.png,4,tulip
482,flowers/tulip/tulip_000021.png,4,tulip
483,flowers/tulip/tulip_000287.png,4,tulip
484,flowers/tulip/tulip_000519.png,4,tulip
485,flowers/tulip/tulip_000388.png,4,tulip
486,flowers/tulip/tulip_000648.png,4,tulip
487,flowers/tulip/tulip_000165.png,4,tulip
488,flowers/tulip/tulip_000816.png,4,tulip
489,flowers/tulip/tulip_000356.png,4,tulip
490,flowers/tulip/tulip_000492.png,4,tulip
491,flowers/tulip/tulip_000244.png,4,tulip
492,flowers/tulip/tulip_000521.png,4,tulip
493,flowers/tulip/tulip_000609.png,4,tulip
494,flowers/tulip/tulip_000471.png,4,tulip
495,flowers/tulip/tulip_000489.png,4,tulip
496,flowers/tulip/tulip_000921.png,4,tulip
497,flowers/tulip/tulip_000060.png,4,tulip
498,flowers/tulip/tulip_000883.png,4,tulip
499,flowers/tulip/tulip_000980.png,4,tulip
500,flowers/tulip/tulip_000254.png,4,tulip
501,flowers/tulip/tulip_000343.png,4,tulip
502,flowers/tulip/tulip_000410.png,4,tulip
503,flowers/tulip/tulip_000839.png,4,tulip
504,flowers/tulip/tulip_000376.png,4,tulip
505,flowers/tulip/tulip_000192.png,4,tulip
506,flowers/tulip/tulip_000715.png,4,tulip
507,flowers/tulip/tulip_000627.png,4,tulip
508,flowers/tulip/tulip_000894.png,4,tulip
509,flowers/tulip/tulip_000766.png,4,tulip
510,flowers/tulip/tulip_000763.png,4,tulip
511,flowers/tulip/tulip_000053.png,4,tulip
512,flowers/tulip/tulip_000107.png,4,tulip
513,flowers/tulip/tulip_000810.png,4,tulip
514,flowers/tulip/tulip_000938.png,4,tulip
515,flowers/tulip/tulip_000535.png,4,tulip
516,flowers/tulip/tulip_000119.png,4,tulip
517,flowers/tulip/tulip_000686.png,4,tulip
518,flowers/tulip/tulip_000784.png,4,tulip
519,flowers/tulip/tulip_000540.png,4,tulip
520,flowers/tulip/tulip_000202.png,4,tulip
521,flowers/tulip/tulip_000362.png,4,tulip
522,flowers/tulip/tulip_000469.png,4,tulip
523,flowers/tulip/tulip_000133.png,4,tulip
524,flowers/tulip/tulip_000790.png,4,tulip
525,flowers/tulip/tulip_000975.png,4,tulip
526,flowers/tulip/tulip_000116.png,4,tulip
527,flowers/tulip/tulip_000981.png,4,tulip
528,flowers/tulip/tulip_000545.png,4,tulip
529,flowers/tulip/tulip_000920.png,4,tulip
530,flowers/tulip/tulip_000336.png,4,tulip
531,flowers/tulip/tulip_000499.png,4,tulip
532,flowers/tulip/tulip_000047.png,4,tulip
533,flowers/tulip/tulip_000370.png,4,tulip
534,flowers/tulip/tulip_000968.png,4,tulip
535,flowers/tulip/tulip_000821.png,4,tulip
536,flowers/tulip/tulip_000293.png,4,tulip
537,flowers/tulip/tulip_000740.png,4,tulip
538,flowers/tulip/tulip_000644.png,4,tulip
539,flowers/tulip/tulip_000896.png,4,tulip
540,flowers/tulip/tulip_000925.png,4,tulip
541,flowers/tulip/tulip_000364.png,4,tulip
542,flowers/tulip/tulip_000397.png,4,tulip
543,flowers/tulip/tulip_000004.png,4,tulip
544,flowers/tulip/tulip_000595.png,4,tulip
545,flowers/tulip/tulip_000628.png,4,tulip
546,flowers/tulip/tulip_000162.png,4,tulip
547,flowers/tulip/tulip_000065.png,4,tulip
548,flowers/tulip/tulip_000100.png,4,tulip
549,flowers/tulip/tulip_000182.png,4,tulip
550,flowers/tulip/tulip_000697.png,4,tulip
551,flowers/tulip/tulip_000251.png,4,tulip
552,flowers/tulip/tulip_000433.png,4,tulip
553,flowers/tulip/tulip_000001.png,4,tulip
554,flowers/tulip/tulip_000571.png,4,tulip
555,flowers/tulip/tulip_000175.png,4,tulip
556,flowers/tulip/tulip_000020.png,4,tulip
557,flowers/tulip/tulip_000502.png,4,tulip
